,acc,loss,val_acc,val_loss
62,0.9973624465811965,0.008318838505478486,0.9782,0.3513762781143216
63,0.9973610368468174,0.007738068579938011,0.973,0.43359903736114663
64,0.9973262032085561,0.007851528225179929,0.9871,0.2063916821412786
65,0.9969601817210048,0.009436019876446183,0.9818,0.2916401693227728
66,0.9970269909139498,0.00873288698919092,0.9791,0.33689146614074944
67,0.9974793002136753,0.007385853904868113,0.9726,0.4379635581970233
68,0.9970603955104222,0.00872092065868032,0.9764,0.3769793076813241
69,0.9973777391450537,0.007611894913865066,0.9838,0.2553911913581223
70,0.9974933155080213,0.008640562232878613,0.9707,0.4720632181167619
71,0.9974779529663281,0.007720316319629475,0.9628,0.598859360694886
72,0.9970102885838564,0.008686591362588232,0.9799,0.3214192911148106
73,0.9974278460716195,0.008291164371340401,0.9632,0.5877984270955938
74,0.9975447621592731,0.007505220889097526,0.9743,0.41298657779693787
75,0.9978287012292891,0.007208189099661902,0.9636,0.5833865955352796
76,0.9974959935897436,0.008214664772004132,0.9575,0.6822213832855232
77,0.9973930481602163,0.007582882711319343,0.961,0.6272659654617321
78,0.9980792357028327,0.00628428992032549,0.9551,0.7200898847579967
79,0.9974111437733832,0.007636062715505007,0.932,1.0949016962051394
80,0.9977785943345805,0.006618321137380856,0.9549,0.7218822732925424
81,0.9979790219134153,0.006829734796489582,0.9553,0.7178300561904915
82,0.9978465544871795,0.006838801747683658,0.9653,0.5560977603912366
83,0.9975935828877005,0.007456056711646215,0.9758,0.38942005329132406
84,0.9974959935897436,0.007321914815820365,0.9474,0.8462993425369266
85,0.9973596256684492,0.00842925421017904,0.9405,0.9558358675003057
86,0.9975948690539819,0.007405302674098001,0.9768,0.37130419006347876
87,0.9981293425975414,0.0063492280985778795,0.9684,0.5059162232160581
88,0.9982963655799038,0.005197222358175255,0.9765,0.37723131504059093
89,0.9976950828433993,0.007057303297050334,0.9666,0.5349459505081193
90,0.9977630876068376,0.007033362082417652,0.9578,0.6759898004233844
91,0.9976449759486905,0.0073210285785363155,0.9349,1.0455098615646363
92,0.9975601604278075,0.007067971154826512,0.9616,0.6159504034042371
93,0.997962319615179,0.006041212944925678,0.9729,0.4365143758773824
94,0.9979790219134153,0.00573622568977289,0.9486,0.8248645133972177
95,0.9976449759486905,0.007339509284575004,0.9282,1.1545094285964967
96,0.9975447621592731,0.007950099988006297,0.9209,1.2724217157363893
97,0.9977130074786325,0.006369278208614918,0.9656,0.5533095537185676
98,0.9979779411445965,0.006707728051273041,0.9728,0.4361049684524556
99,0.9982128540887226,0.005140355767070504,0.9337,1.0614816328048708
