,acc,loss,val_acc,val_loss
78,0.9990474598930481,0.0029243563069902443,0.9855,0.23139833619595046
79,0.9991982896846606,0.002896438641119288,0.9814,0.29800793781280915
80,0.9986805184393373,0.004247985144746301,0.9832,0.2669839971542395
81,0.9986471138428648,0.005152165304165095,0.9797,0.32582079335451436
82,0.9988642437199359,0.0031747975480730696,0.9786,0.34235191211700694
83,0.9986645299145299,0.0041525722715589665,0.9819,0.29142364232391427
84,0.9987466577540107,0.0037235210923904924,0.9778,0.35595347671509064
85,0.998880945986315,0.0037024135440782376,0.9812,0.3026886983312863
86,0.9989149305555556,0.003061929899644945,0.9808,0.30931067600250534
87,0.9988809460181721,0.003664410670954819,0.9798,0.32548023327959746
88,0.9989811598075895,0.0034024825332909167,0.9806,0.3119321012586379
89,0.9992479946524064,0.00273466398471286,0.9846,0.2466883035659828
90,0.9986137092463923,0.004500172255288143,0.9804,0.3146305845260651
91,0.9983640491452992,0.005089974301315188,0.9855,0.23371250591278514
92,0.9991143048128343,0.002505977181365908,0.9785,0.34527190380096673
93,0.9987473276322822,0.003775281305597166,0.9792,0.3326294191479714
94,0.9989143506146446,0.003754844025913023,0.9844,0.25013870105743846
95,0.9989811598075895,0.0034783148269222105,0.9774,0.362947010231021
96,0.998730625334046,0.004299939889143646,0.9828,0.27723136081695904
97,0.998730625334046,0.004297419488740928,0.9873,0.20469993228912756
98,0.9991648850881881,0.002726174481205867,0.9826,0.27778643894195937
99,0.9986304115446285,0.004198240379293128,0.9813,0.3014085084915194
