,acc,loss,val_acc,val_loss
45,0.9939704703367184,0.01858726339400405,0.9741,0.41344548346996524
46,0.9951563334796341,0.01477991432742475,0.9584,0.6619662109836945
47,0.9952064403743428,0.015057788254231597,0.9496,0.806841158866883
48,0.9953567610584689,0.015105858695295599,0.9586,0.6654829620361338
49,0.9952899518655239,0.014445942747019647,0.9591,0.6572180849075329
50,0.9946051577015524,0.016075546596194173,0.9726,0.4402752187728907
51,0.995423570283271,0.014653396235303809,0.9635,0.5883367547988905
52,0.9945383484767504,0.015681477575856577,0.9647,0.5659407627104334
53,0.9950561196902167,0.014596071462237313,0.9743,0.41183029651642084
54,0.9954903795080731,0.014211278395108303,0.9327,1.077120952606201
55,0.9953901657186556,0.014789858491510342,0.9479,0.8354551744461065
56,0.9956908070550508,0.012233262277004931,0.9559,0.7048777044296276
57,0.9951730358097274,0.014954697873617832,0.9629,0.594932266898082
58,0.995774318546232,0.013127318161851087,0.9284,1.1518206020355226
59,0.9951897381079636,0.014841078440002006,0.9528,0.7548706445693977
60,0.9952565472690516,0.014041968363602343,0.9288,1.139376737213135
61,0.9950394173919804,0.01487947984557729,0.9673,0.5258891632080095
62,0.9955261752136753,0.013723240333434722,0.9414,0.9374990631103519
63,0.9956908070550508,0.013288062115103173,0.9598,0.64388631617427
64,0.996206550802139,0.011514951105801205,0.9644,0.5700191034317035
65,0.9957743185143748,0.01376768830636758,0.9372,1.0045967996597291
66,0.9957242116515232,0.012657620904634681,0.9551,0.7213116838455211
67,0.9955070817744521,0.01364636712805406,0.908,1.4747580173492432
68,0.9958411277391769,0.013777491184679358,0.9414,0.9385974264144901
69,0.9953400587920898,0.014261701067139677,0.9662,0.5431060079574598
70,0.9958578300692702,0.012007861172959653,0.9295,1.1317627662658691
71,0.9957409139497595,0.013013566641418492,0.9409,0.9492922548294072
72,0.9957409139497595,0.012514889534072027,0.9581,0.6700501969575896
73,0.9957409139179024,0.013202805418795188,0.9434,0.9082704820632939
74,0.995826655982906,0.012566533552901216,0.9492,0.8185298589706427
75,0.996173128342246,0.012305552515060887,0.9282,1.1525742437362674
76,0.9960248530197755,0.013116357481644829,0.9379,0.9906829431533819
77,0.995707509353287,0.013743182173235724,0.9455,0.8756538282394415
78,0.9958912346338856,0.012436557919442686,0.9304,1.1189112197875979
79,0.9962586851950829,0.012287987477925966,0.9375,1.0025302255392543
80,0.9956072955638696,0.013264398190989244,0.9156,1.3530975559234621
81,0.9960248530516326,0.01275499780304712,0.9305,1.117900478363037
82,0.9960248530197755,0.013595343873371185,0.9104,1.4339880294799805
83,0.9960248530197755,0.012751329285424289,0.8763,1.983608544921875
84,0.9962419828968466,0.011094931034911147,0.9045,1.5321881408691407
85,0.9960916622127205,0.011974740582716765,0.9385,0.9888226094424727
86,0.9960248529879184,0.012911310657520802,0.9293,1.1314188613891603
87,0.9960248530197755,0.012017153340991718,0.8359,2.634690507507324
88,0.9965110844017094,0.00953292832428605,0.8666,2.146358334350586
89,0.9962566844601045,0.012521520681215611,0.9237,1.2253321907043457
90,0.9962773771367521,0.011189203871930285,0.9211,1.2668518991470337
91,0.9963903742996767,0.011120180215123626,0.8638,2.186535540008545
92,0.996125066809193,0.012363069210955183,0.8815,1.9062135108947753
93,0.9959580438268306,0.012851933022883524,0.8936,1.7110219261169433
94,0.9962106036324786,0.012747631580883831,0.9312,1.1029425277709966
95,0.996524064171123,0.01107213997190185,0.8965,1.662211865234375
96,0.9960916621808633,0.011597926262606681,0.906,1.5116491989135743
97,0.9963923035809727,0.010644097454392439,0.922,1.2535533309936524
98,0.9959413414967372,0.011963725972156024,0.9033,1.5500861099243164
99,0.9967280982905983,0.010618845397783665,0.8963,1.6627929008483886
